abbreviation,band,chebl_id,chromosome,description,ensembl_gene,ensembl_trans,entrez_id,gend,gene_number,gene_type,genecards,genes_id,goTermAccession,goTermDefinition,goTermName,gstart,humanProteomeAtlasAB,lastModified,mimAccession,mimDescription,modifiedBy,strand,symbol,tend,tstart,ucsc,uniprot_gname,url,wikigene
,,,1,"ATPase, Ca++ transporting, plasma membrane 4 [Source:HGNC Symbol;Acc:HGNC:817]",ENSG00000058668,ENST00000357681,493,203744081,493.1,,,482,,,,203626561,,2015-06-09T13:57:57Z,,,,,ATP2B4,203744081,203626561,,ATP2B4,http://vmh.uni.lu/_api/genes/482/?format=pcsv,
,,CHEMBL1743128,13,"ATP-binding cassette, sub-family C (CFTR/MRP), member 4 [Source:HGNC Symbol;Acc:HGNC:55]",ENSG00000125257,ENST00000376887,10257,95301433,10257.1,,,483,,,,95019829,,2015-06-09T13:57:57Z,,,,,ABCC4,95301429,95019829,,ABCC4,http://vmh.uni.lu/_api/genes/483/?format=pcsv,
,,CHEMBL2046258,3,"ATP-binding cassette, sub-family C (CFTR/MRP), member 5 [Source:HGNC Symbol;Acc:HGNC:56]",ENSG00000114770,ENST00000334444,10057,184018015,10057.2,,,484,,,,183919934,,2015-06-09T13:57:57Z,,,,,ABCC5,184018015,183919934,,ABCC5,http://vmh.uni.lu/_api/genes/484/?format=pcsv,
,,CHEMBL2046258,3,"ATP-binding cassette, sub-family C (CFTR/MRP), member 5 [Source:HGNC Symbol;Acc:HGNC:56]",ENSG00000114770,ENST00000334444,10057,184018015,10057.1,,,485,,,,183919934,,2015-06-09T13:57:57Z,,,,,ABCC5,184018015,183919934,,ABCC5,http://vmh.uni.lu/_api/genes/485/?format=pcsv,
,,CHEMBL2073702,16,"ATP-binding cassette, sub-family C (CFTR/MRP), member 11 [Source:HGNC Symbol;Acc:HGNC:14639]",ENSG00000121270,ENST00000353782,85320,48247568,85320.1,,,486,,,,48166910,,2015-06-09T13:57:57Z,,,,,ABCC11,48235177,48166910,,ABCC11,http://vmh.uni.lu/_api/genes/486/?format=pcsv,
CAT,,,11,catalase [Source:HGNC Symbol;Acc:HGNC:1516],ENSG00000121691,ENST00000241052,847,34472062,847.1,,,487,,,,34438925,,2015-07-01T19:32:56Z,,,,,CAT,34472062,34438925,,CAT,http://vmh.uni.lu/_api/genes/487/?format=pcsv,
,,,14,"solute carrier family 8 (sodium/calcium exchanger), member 3 [Source:HGNC Symbol;Acc:HGNC:11070]",ENSG00000100678,ENST00000356921,6547,70189070,6547.6,,,488,,,,70044217,,2015-06-09T13:57:57Z,,,,,SLC8A3,70189070,70044217,,SLC8A3,http://vmh.uni.lu/_api/genes/488/?format=pcsv,
,,,14,"solute carrier family 8 (sodium/calcium exchanger), member 3 [Source:HGNC Symbol;Acc:HGNC:11070]",ENSG00000100678,ENST00000356921,6547,70189070,6547.4,,,489,,,,70044217,,2015-06-09T13:57:57Z,,,,,SLC8A3,70189070,70044217,,SLC8A3,http://vmh.uni.lu/_api/genes/489/?format=pcsv,
,,,14,"solute carrier family 8 (sodium/calcium exchanger), member 3 [Source:HGNC Symbol;Acc:HGNC:11070]",ENSG00000100678,ENST00000356921,6547,70189070,6547.2,,,490,,,,70044217,,2015-06-09T13:57:57Z,,,,,SLC8A3,70189070,70044217,,SLC8A3,http://vmh.uni.lu/_api/genes/490/?format=pcsv,
,,CHEMBL4076,2,"solute carrier family 8 (sodium/calcium exchanger), member 1 [Source:HGNC Symbol;Acc:HGNC:11068]",ENSG00000183023,ENST00000406785,6546,40611053,6546.1,,,491,,,,40097270,,2015-06-09T13:57:57Z,,,,,SLC8A1,40452069,40097270,,SLC8A1,http://vmh.uni.lu/_api/genes/491/?format=pcsv,
,,,14,"solute carrier family 8 (sodium/calcium exchanger), member 3 [Source:HGNC Symbol;Acc:HGNC:11070]",ENSG00000100678,ENST00000356921,6547,70189070,6547.1,,,492,,,,70044217,,2015-06-09T13:57:57Z,,,,,SLC8A3,70189070,70044217,,SLC8A3,http://vmh.uni.lu/_api/genes/492/?format=pcsv,
,,,14,"solute carrier family 8 (sodium/calcium exchanger), member 3 [Source:HGNC Symbol;Acc:HGNC:11070]",ENSG00000100678,ENST00000356921,6547,70189070,6547.5,,,493,,,,70044217,,2015-06-09T13:57:57Z,,,,,SLC8A3,70189070,70044217,,SLC8A3,http://vmh.uni.lu/_api/genes/493/?format=pcsv,
,,,19,"solute carrier family 8 (sodium/calcium exchanger), member 2 [Source:HGNC Symbol;Acc:HGNC:11069]",ENSG00000118160,ENST00000236877,6543,47472168,6543.1,,,494,,,,47428017,,2015-06-09T13:57:57Z,,,,,SLC8A2,47472168,47428017,,SLC8A2,http://vmh.uni.lu/_api/genes/494/?format=pcsv,
,,,14,"solute carrier family 8 (sodium/calcium exchanger), member 3 [Source:HGNC Symbol;Acc:HGNC:11070]",ENSG00000100678,ENST00000356921,6547,70189070,6547.3,,,495,,,,70044217,,2015-06-09T13:57:57Z,,,,,SLC8A3,70189070,70044217,,SLC8A3,http://vmh.uni.lu/_api/genes/495/?format=pcsv,
MMAA ,,,4,methylmalonic aciduria (cobalamin deficiency) cblA type [Source:HGNC Symbol;Acc:HGNC:18871],ENSG00000151611,ENST00000281317,166785,145660035,166785.1,,,496,,,,145618263,,2015-07-01T19:32:57Z,,,,,MMAA,145660035,145618263,,MMAA,http://vmh.uni.lu/_api/genes/496/?format=pcsv,
G6PC,,CHEMBL2282,17,"glucose-6-phosphatase, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:4056]",ENSG00000131482,ENST00000592383,2538,42913369,2538.1,,,497,,,,42900797,,2015-07-01T19:32:57Z,,,,,G6PC,42911336,42900797,,G6PC,http://vmh.uni.lu/_api/genes/497/?format=pcsv,
,,,CHR_HSCHR2_1_CTG7_2,"glucose-6-phosphatase, catalytic, 2 [Source:HGNC Symbol;Acc:HGNC:28906]",ENSG00000278373,ENST00000622133,57818,168926984,57818.1,,,498,,,,168918229,,2015-06-09T13:57:57Z,,,,,G6PC2,168925122,168918229,,G6PC2,http://vmh.uni.lu/_api/genes/498/?format=pcsv,
,,,17,"glucose 6 phosphatase, catalytic, 3 [Source:HGNC Symbol;Acc:HGNC:24861]",ENSG00000141349,ENST00000269097,92579,44076344,92579.1,,,499,,,,44070735,,2015-06-09T13:57:57Z,,,,,G6PC3,44076304,44070735,,G6PC3,http://vmh.uni.lu/_api/genes/499/?format=pcsv,
CPS1,,,2,"carbamoyl-phosphate synthase 1, mitochondrial [Source:HGNC Symbol;Acc:HGNC:2323]",ENSG00000021826,ENST00000417946,1373,210679107,1373.1,,,500,,,,210477682,,2015-07-01T19:32:55Z,,,,,CPS1,210576474,210477682,,CPS1,http://vmh.uni.lu/_api/genes/500/?format=pcsv,
CPS1,,,2,"carbamoyl-phosphate synthase 1, mitochondrial [Source:HGNC Symbol;Acc:HGNC:2323]",ENSG00000021826,ENST00000417946,1373,210679107,1373.2,,,501,,,,210477682,,2015-07-01T19:32:55Z,,,,,CPS1,210576474,210477682,,CPS1,http://vmh.uni.lu/_api/genes/501/?format=pcsv,
,,CHEMBL5586,21,carbonyl reductase 1 [Source:HGNC Symbol;Acc:HGNC:1548],ENSG00000159228,ENST00000530908,873,36073166,873.1,,,502,,,,36069941,,2015-06-09T13:57:57Z,,,,,CBR1,36073166,36069941,,CBR1,http://vmh.uni.lu/_api/genes/502/?format=pcsv,
,,,16,CDP-diacylglycerol--inositol 3-phosphatidyltransferase [Source:HGNC Symbol;Acc:HGNC:1769],ENSG00000103502,ENST00000219789,10423,29863736,10423.1,,,503,,,,29858357,,2015-06-09T13:57:57Z,,,,,CDIPT,29863736,29858357,,CDIPT,http://vmh.uni.lu/_api/genes/503/?format=pcsv,
,,,16,CDP-diacylglycerol--inositol 3-phosphatidyltransferase [Source:HGNC Symbol;Acc:HGNC:1769],ENSG00000103502,ENST00000219789,10423,29863736,10423.2,,,504,,,,29858357,,2015-06-09T13:57:57Z,,,,,CDIPT,29863736,29858357,,CDIPT,http://vmh.uni.lu/_api/genes/504/?format=pcsv,
,,,4,CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 1 [Source:HGNC Symbol;Acc:HGNC:1800],ENSG00000163624,ENST00000295887,1040,84651338,1040.1,,,505,,,,84582979,,2015-06-09T13:57:57Z,,,,,CDS1,84651338,84582979,,CDS1,http://vmh.uni.lu/_api/genes/505/?format=pcsv,
,,,20,CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2 [Source:HGNC Symbol;Acc:HGNC:1801],ENSG00000101290,ENST00000460006,8760,5197887,8760.1,,,506,,,,5126786,,2015-06-09T13:57:57Z,,,,,CDS2,5197887,5126786,,CDS2,http://vmh.uni.lu/_api/genes/506/?format=pcsv,
,,,1,choline/ethanolamine phosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:24289],ENSG00000134255,ENST00000357172,10390,111185102,10390.1,,,507,,,,111139627,,2015-06-09T13:57:57Z,,,,,CEPT1,111185102,111140226,,CEPT1,http://vmh.uni.lu/_api/genes/507/?format=pcsv,
,,,12,choline phosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:17852],ENSG00000111666,ENST00000229266,56994,101744140,56994.1,,,508,,,,101696947,,2015-06-09T13:57:57Z,,,,,CHPT1,101729074,101697627,,CHPT1,http://vmh.uni.lu/_api/genes/508/?format=pcsv,
,,CHEMBL1764936,22,ceramide kinase [Source:HGNC Symbol;Acc:HGNC:19256],ENSG00000100422,ENST00000216264,64781,46738261,64781.1,,,509,,,,46684411,,2015-06-09T13:57:57Z,,,,,CERK,46738261,46684411,,CERK,http://vmh.uni.lu/_api/genes/509/?format=pcsv,
,,CHEMBL1764936,22,ceramide kinase [Source:HGNC Symbol;Acc:HGNC:19256],ENSG00000100422,ENST00000216264,64781,46738261,64781.2,,,510,,,,46684411,,2015-06-09T13:57:57Z,,,,,CERK,46738261,46684411,,CERK,http://vmh.uni.lu/_api/genes/510/?format=pcsv,
,,,5,"collagen, type IV, alpha 3 (Goodpasture antigen) binding protein [Source:HGNC Symbol;Acc:HGNC:2205]",ENSG00000113163,ENST00000357457,10087,75512138,10087.1,,,511,,,,75368486,,2015-06-09T13:57:57Z,,,,,COL4A3BP,75400221,75368486,,COL4A3BP,http://vmh.uni.lu/_api/genes/511/?format=pcsv,
,,CHEMBL1743125,3,"solute carrier family 15 (oligopeptide transporter), member 2 [Source:HGNC Symbol;Acc:HGNC:10921]",ENSG00000163406,ENST00000489711,6565,121944102,6565.1,,,512,,,,121894089,,2015-06-09T13:57:57Z,,,,,SLC15A2,121944102,121894089,,SLC15A2,http://vmh.uni.lu/_api/genes/512/?format=pcsv,
,,,10,cholesterol 25-hydroxylase [Source:HGNC Symbol;Acc:HGNC:1907],ENSG00000138135,ENST00000371852,9023,89207314,9023.1,,,513,,,,89205629,,2015-06-09T13:57:57Z,,,,,CH25H,89207314,89205629,,CH25H,http://vmh.uni.lu/_api/genes/513/?format=pcsv,
,,CHEMBL4039,10,choline O-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:1912],ENSG00000070748,ENST00000339797,1103,49665104,1103.4,,,514,,,,49609095,,2015-06-09T13:57:57Z,,,,,CHAT,49665104,49609095,,CHAT,http://vmh.uni.lu/_api/genes/514/?format=pcsv,
,,CHEMBL4039,10,choline O-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:1912],ENSG00000070748,ENST00000339797,1103,49665104,1103.2,,,515,,,,49609095,,2015-06-09T13:57:57Z,,,,,CHAT,49665104,49609095,,CHAT,http://vmh.uni.lu/_api/genes/515/?format=pcsv,
,,CHEMBL4039,10,choline O-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:1912],ENSG00000070748,ENST00000339797,1103,49665104,1103.3,,,516,,,,49609095,,2015-06-09T13:57:57Z,,,,,CHAT,49665104,49609095,,CHAT,http://vmh.uni.lu/_api/genes/516/?format=pcsv,
,,CHEMBL4039,10,choline O-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:1912],ENSG00000070748,ENST00000339797,1103,49665104,1103.1,,,517,,,,49609095,,2015-06-09T13:57:57Z,,,,,CHAT,49665104,49609095,,CHAT,http://vmh.uni.lu/_api/genes/517/?format=pcsv,
,,CHEMBL6113,17,"phosphatase, orphan 1 [Source:HGNC Symbol;Acc:HGNC:16815]",ENSG00000173868,ENST00000310544,162466,49230766,162466.1,,,518,,,,49223362,,2015-06-09T13:57:57Z,,,,,PHOSPHO1,49230528,49223362,,PHOSPHO1,http://vmh.uni.lu/_api/genes/518/?format=pcsv,
,,,3,"phosphate cytidylyltransferase 1, choline, alpha [Source:HGNC Symbol;Acc:HGNC:8754]",ENSG00000161217,ENST00000441879,5130,196287957,5130.1,,,519,,,,196214222,,2015-06-09T13:57:57Z,,,,,PCYT1A,196287690,196214222,,PCYT1A,http://vmh.uni.lu/_api/genes/519/?format=pcsv,
,,,X,"phosphate cytidylyltransferase 1, choline, beta [Source:HGNC Symbol;Acc:HGNC:8755]",ENSG00000102230,ENST00000379145,9468,24672677,9468.1,,,520,,,,24558087,,2015-06-09T13:57:57Z,,,,,PCYT1B,24672677,24558087,,PCYT1B,http://vmh.uni.lu/_api/genes/520/?format=pcsv,
,,CHEMBL1743123,12,"solute carrier organic anion transporter family, member 1A2 [Source:HGNC Symbol;Acc:HGNC:10956]",ENSG00000084453,ENST00000307378,6579,21419594,6579.1,,,521,,,,21264600,,2015-06-09T13:57:57Z,,,,,SLCO1A2,21395437,21264600,,SLCO1A2,http://vmh.uni.lu/_api/genes/521/?format=pcsv,
,,CHEMBL5287,14,"solute carrier family 10 (sodium/bile acid cotransporter), member 1 [Source:HGNC Symbol;Acc:HGNC:10905]",ENSG00000100652,ENST00000216540,6554,69797289,6554.1,,,522,,,,69775417,,2015-06-09T13:57:57Z,,,,,SLC10A1,69797289,69775417,,SLC10A1,http://vmh.uni.lu/_api/genes/522/?format=pcsv,
,,CHEMBL2778,13,"solute carrier family 10 (sodium/bile acid cotransporter), member 2 [Source:HGNC Symbol;Acc:HGNC:10906]",ENSG00000125255,ENST00000245312,6555,103066846,6555.1,,,523,,,,103043998,,2015-06-09T13:57:57Z,,,,,SLC10A2,103066846,103043998,,SLC10A2,http://vmh.uni.lu/_api/genes/523/?format=pcsv,
,,,17,"ATP-binding cassette, sub-family C (CFTR/MRP), member 3 [Source:HGNC Symbol;Acc:HGNC:54]",ENSG00000108846,ENST00000515707,8714,50692252,8714.3,,,524,,,,50634777,,2015-06-09T13:57:57Z,,,,,ABCC3,50635915,50634777,,ABCC3,http://vmh.uni.lu/_api/genes/524/?format=pcsv,
,,,CHR_HSCHR2_1_CTG7_2,"ATP-binding cassette, sub-family B (MDR/TAP), member 11 [Source:HGNC Symbol;Acc:HGNC:42]",ENSG00000276582,ENST00000618180,8647,168953422,8647.1,,,525,,,,168939927,,2015-06-09T13:57:57Z,,,,,ABCB11,168953422,168939927,,ABCB11,http://vmh.uni.lu/_api/genes/525/?format=pcsv,
,,,17,"ATP-binding cassette, sub-family C (CFTR/MRP), member 3 [Source:HGNC Symbol;Acc:HGNC:54]",ENSG00000108846,ENST00000515707,8714,50692252,8714.2,,,526,,,,50634777,,2015-06-09T13:57:57Z,,,,,ABCC3,50635915,50634777,,ABCC3,http://vmh.uni.lu/_api/genes/526/?format=pcsv,
,,,3,choline dehydrogenase [Source:HGNC Symbol;Acc:HGNC:24288],ENSG00000016391,ENST00000315251,55349,53846390,55349.1,,,527,,,,53812335,,2015-06-09T13:57:57Z,,,,,CHDH,53846390,53812335,,CHDH,http://vmh.uni.lu/_api/genes/527/?format=pcsv,
,,,22,choline kinase beta [Source:HGNC Symbol;Acc:HGNC:1938],ENSG00000100288,ENST00000406938,1120,50601455,1120.2,,,528,,,,50578949,,2015-06-09T13:57:57Z,,,,,CHKB,50582999,50578949,,CHKB,http://vmh.uni.lu/_api/genes/528/?format=pcsv,
,,CHEMBL3117,11,choline kinase alpha [Source:HGNC Symbol;Acc:HGNC:1937],ENSG00000110721,ENST00000265689,1119,68121444,1119.1,,,529,,,,68052859,,2015-06-09T13:57:57Z,,,,,CHKA,68121204,68052859,,CHKA,http://vmh.uni.lu/_api/genes/529/?format=pcsv,
,,,22,choline kinase beta [Source:HGNC Symbol;Acc:HGNC:1938],ENSG00000100288,ENST00000406938,1120,50601455,1120.1,,,530,,,,50578949,,2015-06-09T13:57:57Z,,,,,CHKB,50582999,50578949,,CHKB,http://vmh.uni.lu/_api/genes/530/?format=pcsv,
,,CHEMBL3117,11,choline kinase alpha [Source:HGNC Symbol;Acc:HGNC:1937],ENSG00000110721,ENST00000265689,1119,68121444,1119.2,,,531,,,,68052859,,2015-06-09T13:57:57Z,,,,,CHKA,68121204,68052859,,CHKA,http://vmh.uni.lu/_api/genes/531/?format=pcsv,
,,CHEMBL4507,2,"solute carrier family 5 (sodium/choline cotransporter), member 7 [Source:HGNC Symbol;Acc:HGNC:14025]",ENSG00000115665,ENST00000409059,60482,108013994,60482.1,,,532,,,,107986523,,2015-06-09T13:57:57Z,,,,,SLC5A7,108010861,107986523,,SLC5A7,http://vmh.uni.lu/_api/genes/532/?format=pcsv,
,,CHEMBL1743122,6,"solute carrier family 22 (organic cation transporter), member 2 [Source:HGNC Symbol;Acc:HGNC:10966]",ENSG00000112499,ENST00000366953,6582,160277638,6582.1,,,533,,,,160171061,,2015-06-09T13:57:57Z,,,,,SLC22A2,160259016,160216762,,SLC22A2,http://vmh.uni.lu/_api/genes/533/?format=pcsv,
SLC22A5,,CHEMBL2073693,5,"solute carrier family 22 (organic cation/carnitine transporter), member 5 [Source:HGNC Symbol;Acc:HGNC:10969]",ENSG00000197375,ENST00000245407,6584,132395614,6584.1,,,534,,,,132369752,,2015-07-01T19:32:55Z,,,,,SLC22A5,132395614,132369752,,SLC22A5,http://vmh.uni.lu/_api/genes/534/?format=pcsv,
,,CHEMBL1743122,6,"solute carrier family 22 (organic cation transporter), member 2 [Source:HGNC Symbol;Acc:HGNC:10966]",ENSG00000112499,ENST00000366953,6582,160277638,6582.2,,,535,,,,160171061,,2015-06-09T13:57:57Z,,,,,SLC22A2,160259016,160216762,,SLC22A2,http://vmh.uni.lu/_api/genes/535/?format=pcsv,
,,CHEMBL1743297,19,"sulfotransferase family, cytosolic, 2B, member 1 [Source:HGNC Symbol;Acc:HGNC:11459]",ENSG00000088002,ENST00000201586,6820,48599425,6820.1,,,536,,,,48552075,,2015-06-09T13:57:57Z,,,,,SULT2B1,48599425,48552075,,SULT2B1,http://vmh.uni.lu/_api/genes/536/?format=pcsv,
,,CHEMBL2362986,9,"ATP-binding cassette, sub-family A (ABC1), member 1 [Source:HGNC Symbol;Acc:HGNC:29]",ENSG00000165029,ENST00000374736,19,104928237,19.1,,,537,,,,104781002,,2015-06-09T13:57:57Z,,,,,ABCA1,104928237,104781002,,ABCA1,http://vmh.uni.lu/_api/genes/537/?format=pcsv,
,,,2,"ATP-binding cassette, sub-family G (WHITE), member 5 [Source:HGNC Symbol;Acc:HGNC:13886]",ENSG00000138075,ENST00000260645,64240,43838865,64240.1,,,538,,,,43812472,,2015-06-09T13:57:57Z,,,,,ABCG5,43838819,43812472,,ABCG5,http://vmh.uni.lu/_api/genes/538/?format=pcsv,
,,,2,"ATP-binding cassette, sub-family G (WHITE), member 8 [Source:HGNC Symbol;Acc:HGNC:13887]",ENSG00000143921,ENST00000272286,64241,43878466,64241.1,,,539,,,,43838964,,2015-06-09T13:57:57Z,,,,,ABCG8,43878466,43838964,,ABCG8,http://vmh.uni.lu/_api/genes/539/?format=pcsv,
,,,17,StAR-related lipid transfer (START) domain containing 3 [Source:HGNC Symbol;Acc:HGNC:17579],ENSG00000131748,ENST00000336308,10948,39663484,10948.1,,,540,,,,39637065,,2015-06-09T13:57:57Z,,,,,STARD3,39663484,39637065,,STARD3,http://vmh.uni.lu/_api/genes/540/?format=pcsv,
,,,1,"chitinase, acidic [Source:HGNC Symbol;Acc:HGNC:17432]",ENSG00000134216,ENST00000422815,27159,111320566,27159.1,,,541,,,,111290862,,2015-06-09T13:57:57Z,,,,,CHIA,111320557,111290862,,CHIA,http://vmh.uni.lu/_api/genes/541/?format=pcsv,
,,,12,MANSC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25505],ENSG00000111261,ENST00000535902,54682,12350541,54682.1,,,542,,,,12326056,,2015-06-09T13:57:57Z,,,,,MANSC1,12350541,12326056,,MANSC1,http://vmh.uni.lu/_api/genes/542/?format=pcsv,
,,CHEMBL3080,1,chitinase 1 (chitotriosidase) [Source:HGNC Symbol;Acc:HGNC:1936],ENSG00000133063,ENST00000367229,1118,203273641,1118.1,,,543,,,,203212827,,2015-06-09T13:57:57Z,,,,,CHIT1,203229671,203216079,,CHIT1,http://vmh.uni.lu/_api/genes/543/?format=pcsv,
,,,1,"chitinase, acidic [Source:HGNC Symbol;Acc:HGNC:17432]",ENSG00000134216,ENST00000422815,27159,111320566,27159.2,,,544,,,,111290862,,2015-06-09T13:57:57Z,,,,,CHIA,111320557,111290862,,CHIA,http://vmh.uni.lu/_api/genes/544/?format=pcsv,
,,,13,citrate lyase beta like [Source:HGNC Symbol;Acc:HGNC:18355],ENSG00000125246,ENST00000376355,171425,99897134,171425.1,,,545,,,,99606669,,2015-06-09T13:57:57Z,,,,,CLYBL,99897134,99606669,,CLYBL,http://vmh.uni.lu/_api/genes/545/?format=pcsv,
,,,13,citrate lyase beta like [Source:HGNC Symbol;Acc:HGNC:18355],ENSG00000125246,ENST00000376355,171425,99897134,171425.2,,,546,,,,99606669,,2015-06-09T13:57:57Z,,,,,CLYBL,99897134,99606669,,CLYBL,http://vmh.uni.lu/_api/genes/546/?format=pcsv,
,,,17,"solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2 [Source:HGNC Symbol;Acc:HGNC:10917]",ENSG00000007216,ENST00000444914,9058,28497781,9058.1,,,547,,,,28473293,,2015-06-09T13:57:57Z,,,,,SLC13A2,28497778,28473293,,SLC13A2,http://vmh.uni.lu/_api/genes/547/?format=pcsv,
,,,22,"solute carrier family 25 (mitochondrial carrier; citrate transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:10979]",ENSG00000100075,ENST00000215882,6576,19178830,6576.1,,,548,,,,19175575,,2015-06-09T13:57:57Z,,,,,SLC25A1,19178830,19175575,,SLC25A1,http://vmh.uni.lu/_api/genes/548/?format=pcsv,
,,,15,"creatine kinase, mitochondrial 1B [Source:HGNC Symbol;Acc:HGNC:1995]",ENSG00000237289,ENST00000453782,1159,43604901,1159.1,,,549,,,,43593054,,2015-06-09T13:57:57Z,,,,,CKMT1B,43596264,43593054,,CKMT1A,http://vmh.uni.lu/_api/genes/549/?format=pcsv,
,,,5,"creatine kinase, mitochondrial 2 (sarcomeric) [Source:HGNC Symbol;Acc:HGNC:1996]",ENSG00000131730,ENST00000254035,1160,81266397,1160.1,,,550,,,,81233285,,2015-06-09T13:57:57Z,,,,,CKMT2,81266397,81233285,,CKMT2,http://vmh.uni.lu/_api/genes/550/?format=pcsv,
,,,15,"creatine kinase, mitochondrial 1A [Source:HGNC Symbol;Acc:HGNC:31736]",ENSG00000223572,ENST00000434505,548596,43699222,548596.1,,,551,,,,43692886,,2015-06-09T13:57:57Z,,,,,CKMT1A,43699222,43692886,,CKMT1A,http://vmh.uni.lu/_api/genes/551/?format=pcsv,
,,CHEMBL6049,14,"creatine kinase, brain [Source:HGNC Symbol;Acc:HGNC:1991]",ENSG00000166165,ENST00000348956,1152,103523111,1152.1,,,552,,,,103519659,,2015-06-09T13:57:57Z,,,,,CKB,103523111,103519659,,CKB,http://vmh.uni.lu/_api/genes/552/?format=pcsv,
,,CHEMBL2656,19,"creatine kinase, muscle [Source:HGNC Symbol;Acc:HGNC:1994]",ENSG00000104879,ENST00000221476,1158,45322977,1158.1,,,553,,,,45306414,,2015-06-09T13:57:57Z,,,,,CKM,45322977,45306414,,CKM,http://vmh.uni.lu/_api/genes/553/?format=pcsv,
,,,7,"solute carrier family 26 (anion exchanger), member 4 [Source:HGNC Symbol;Acc:HGNC:8818]",ENSG00000091137,ENST00000265715,5172,107717809,5172.1,,,554,,,,107660635,,2015-06-09T13:57:57Z,,,,,SLC26A4,107717809,107660635,,SLC26A4,http://vmh.uni.lu/_api/genes/554/?format=pcsv,
,,,3,"solute carrier family 26 (anion exchanger), member 6 [Source:HGNC Symbol;Acc:HGNC:14472]",ENSG00000225697,ENST00000420764,65010,48635493,65010.1,,,555,,,,48625723,,2015-06-09T13:57:57Z,,,,,SLC26A6,48635483,48625723,,SLC26A6,http://vmh.uni.lu/_api/genes/555/?format=pcsv,
,,,3,"solute carrier family 26 (anion exchanger), member 6 [Source:HGNC Symbol;Acc:HGNC:14472]",ENSG00000225697,ENST00000420764,65010,48635493,65010.3,,,556,,,,48625723,,2015-06-09T13:57:57Z,,,,,SLC26A6,48635483,48625723,,SLC26A6,http://vmh.uni.lu/_api/genes/556/?format=pcsv,
,,,3,"solute carrier family 26 (anion exchanger), member 6 [Source:HGNC Symbol;Acc:HGNC:14472]",ENSG00000225697,ENST00000420764,65010,48635493,65010.2,,,557,,,,48625723,,2015-06-09T13:57:57Z,,,,,SLC26A6,48635483,48625723,,SLC26A6,http://vmh.uni.lu/_api/genes/557/?format=pcsv,
,,,20,cardiolipin synthase 1 [Source:HGNC Symbol;Acc:HGNC:16148],ENSG00000088766,ENST00000378863,54675,6040053,54675.1,,,558,,,,6006090,,2015-06-09T13:57:57Z,,,,,CRLS1,6040053,6006090,,CRLS1,http://vmh.uni.lu/_api/genes/558/?format=pcsv,
,,,6,"solute carrier family 35 (CMP-sialic acid transporter), member A1 [Source:HGNC Symbol;Acc:HGNC:11021]",ENSG00000164414,ENST00000369552,10559,87512336,10559.1,,,559,,,,87470623,,2015-06-09T13:57:57Z,,,,,SLC35A1,87512336,87472977,,SLC35A1,http://vmh.uni.lu/_api/genes/559/?format=pcsv,
,,,12,cytidine monophosphate N-acetylneuraminic acid synthetase [Source:HGNC Symbol;Acc:HGNC:18290],ENSG00000111726,ENST00000229329,55907,22065674,55907.1,,,560,,,,22046174,,2015-06-09T13:57:57Z,,,,,CMAS,22065663,22046174,,CMAS,http://vmh.uni.lu/_api/genes/560/?format=pcsv,
,,,10,"solute carrier family 25 (mitochondrial carrier), member 16 [Source:HGNC Symbol;Acc:HGNC:10986]",ENSG00000122912,ENST00000609923,8034,68527474,8034.1,,,561,,,,68477999,,2015-06-09T13:57:57Z,,,,,SLC25A16,68527474,68478001,,SLC25A16,http://vmh.uni.lu/_api/genes/561/?format=pcsv,
,,CHEMBL3180,16,carboxylesterase 2 [Source:HGNC Symbol;Acc:HGNC:1864],ENSG00000172831,ENST00000417689,8824,66945096,8824.1,,,562,,,,66934444,,2015-06-09T13:57:57Z,,,,,CES2,66945069,66934444,,CES2,http://vmh.uni.lu/_api/genes/562/?format=pcsv,
,,,6,coenzyme Q3 methyltransferase [Source:HGNC Symbol;Acc:HGNC:18175],ENSG00000132423,ENST00000254759,51805,99394204,51805.1,,,563,,,,99369400,,2015-06-09T13:57:57Z,,,,,COQ3,99394204,99369400,,COQ3,http://vmh.uni.lu/_api/genes/563/?format=pcsv,
,,,14,coenzyme Q6 monooxygenase [Source:HGNC Symbol;Acc:HGNC:20233],ENSG00000119723,ENST00000394026,51004,73963670,51004.1,,,564,,,,73949926,,2015-06-09T13:57:57Z,,,,,COQ6,73963108,73949926,,COQ6,http://vmh.uni.lu/_api/genes/564/?format=pcsv,
,,,14,coenzyme Q6 monooxygenase [Source:HGNC Symbol;Acc:HGNC:20233],ENSG00000119723,ENST00000394026,51004,73963670,51004.2,,,565,,,,73949926,,2015-06-09T13:57:57Z,,,,,COQ6,73963108,73949926,,COQ6,http://vmh.uni.lu/_api/genes/565/?format=pcsv,
